#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome XI","NC_001143.9",429302,430108,"+",853862,"CAP1","YKL007W","NP_012918.1",268,"Cap1p"
"chromosome XI","NC_001143.9",430198,430632,"-",853863,"SFT1","YKL006C-A","NP_012919.3",97,"Sft1p"
"chromosome XI","NC_001143.9",431906,432720,"+",853864,"RPL14A","YKL006W","NP_012920.1",138,"ribosomal 60S subunit protein L14A"
"chromosome XI","NC_001143.9",433093,434877,"-",853865,"BYE1","YKL005C","NP_012921.3",594,"Bye1p"
"chromosome XI","NC_001143.9",435580,436785,"+",853866,"AUR1","YKL004W","NP_012922.1",401,"inositol phosphorylceramide synthase"
"chromosome XI","NC_001143.9",437097,437492,"-",853867,"MRP17","YKL003C","NP_012923.3",131,"mitochondrial 37S ribosomal protein YmS16"
"chromosome XI","NC_001143.9",437778,438544,"+",853868,"DID4","YKL002W","NP_012924.2",232,"ESCRT-III subunit protein DID4"
"chromosome XI","NC_001143.9",438777,439385,"-",853869,"MET14","YKL001C","NP_012925.3",202,"adenylyl-sulfate kinase"
"chromosome XI","NC_001143.9",440608,442722,"-",853870,"VPS1","YKR001C","NP_012926.1",704,"dynamin-like GTPase VPS1"
"chromosome XI","NC_001143.9",443232,444938,"+",853871,"PAP1","YKR002W","NP_012927.3",568,"polynucleotide adenylyltransferase PAP1"
"chromosome XI","NC_001143.9",445381,446727,"+",853872,"OSH6","YKR003W","NP_012928.1",448,"oxysterol-binding protein OSH6"
"chromosome XI","NC_001143.9",446799,448036,"-",853873,"ECM9","YKR004C","NP_012929.4",377,"Ecm9p"
"chromosome XI","NC_001143.9",448521,450167,"-",853874,,"YKR005C","NP_012930.2",525,"uncharacterized protein YKR005C"
"chromosome XI","NC_001143.9",450423,451217,"-",853875,"MRPL13","YKR006C","NP_012931.4",264,"mitochondrial 54S ribosomal protein YmL13"
"chromosome XI","NC_001143.9",451434,451988,"+",853876,"MEH1","YKR007W","NP_012932.1",184,"Meh1p"
"chromosome XI","NC_001143.9",452201,454078,"+",853877,"RSC4","YKR008W","NP_012933.4",625,"Rsc4p"
"chromosome XI","NC_001143.9",454352,457054,"-",853878,"FOX2","YKR009C","NP_012934.1",900,"bifunctional hydroxyacyl-CoA dehydrogenase/enoyl-CoA hydratase FOX2"
"chromosome XI","NC_001143.9",458924,461239,"-",853880,"TOF2","YKR010C","NP_012935.3",771,"Tof2p"
"chromosome XI","NC_001143.9",461635,462696,"-",853881,,"YKR011C","NP_012936.1",353,"uncharacterized protein YKR011C"
"chromosome XI","NC_001143.9",463959,464948,"+",853882,"PRY2","YKR013W","NP_012938.3",329,"sterol-binding protein"
"chromosome XI","NC_001143.9",465367,466071,"-",853884,"YPT52","YKR014C","NP_012939.1",234,"Rab family GTPase YPT52"
"chromosome XI","NC_001143.9",466961,468667,"-",853885,,"YKR015C","NP_012940.3",568,"uncharacterized protein YKR015C"
"chromosome XI","NC_001143.9",469717,471339,"+",853886,"MIC60","YKR016W","NP_012941.1",540,"Mic60p"
"chromosome XI","NC_001143.9",471694,473349,"-",853887,"HEL1","YKR017C","NP_012942.3",551,"E3 ubiquitin-protein ligase HEL1"
"chromosome XI","NC_001143.9",473723,475900,"-",853888,,"YKR018C","NP_012943.1",725,"uncharacterized protein YKR018C"
"chromosome XI","NC_001143.9",476216,478063,"-",853889,"IRS4","YKR019C","NP_012944.3",615,"Irs4p"
"chromosome XI","NC_001143.9",478338,478832,"+",853890,"VPS51","YKR020W","NP_012945.1",164,"Vps51p"
"chromosome XI","NC_001143.9",479234,481981,"+",853891,"ALY1","YKR021W","NP_012946.3",915,"Aly1p"
"chromosome XI","NC_001143.9",482171,483139,"-",853892,"NTR2","YKR022C","NP_012947.1",322,"Ntr2p"
"chromosome XI","NC_001143.9",483419,485011,"+",853893,"RQT4","YKR023W","NP_012948.3",530,"Rqt4p"
"chromosome XI","NC_001143.9",485144,487372,"-",853894,"DBP7","YKR024C","NP_012949.1",742,"putative ATP-dependent RNA helicase"
"chromosome XI","NC_001143.9",487770,488618,"+",853895,"RPC37","YKR025W","NP_012950.3",282,"DNA-directed RNA polymerase III subunit C37"
"chromosome XI","NC_001143.9",488738,489655,"-",853896,"GCN3","YKR026C","NP_012951.1",305,"translation initiation factor eIF2B subunit alpha"
"chromosome XI","NC_001143.9",491364,493661,"+",853898,"BCH2","YKR027W","NP_012952.3",765,"Bch2p"
"chromosome XI","NC_001143.9",494257,497358,"+",853899,"SAP190","YKR028W","NP_012953.2",1033,"Sap190p"
"chromosome XI","NC_001143.9",497578,499833,"-",853900,"SET3","YKR029C","NP_012954.3",751,"histone-binding protein SET3"
"chromosome XI","NC_001143.9",500282,501103,"+",853901,"GMH1","YKR030W","NP_012955.1",273,"Gmh1p"
"chromosome XI","NC_001143.9",501344,506395,"-",853902,"SPO14","YKR031C","NP_012956.3",1683,"phospholipase D"
"chromosome XI","NC_001143.9",506517,506831,"+",853903,,"YKR032W","NP_001335791.1",104,"uncharacterized protein YKR032W"
"chromosome XI","NC_001143.9",506898,507707,"+",853904,"DAL80","YKR034W","NP_012959.1",269,"Dal80p"
"chromosome XI","NC_001143.9",507939,508553,"+",853906,"DID2","YKR035W-A","NP_012961.3",204,"Did2p"
"chromosome XI","NC_001143.9",508702,510633,"-",853908,"CAF4","YKR036C","NP_012962.3",643,"Caf4p"
"chromosome XI","NC_001143.9",510910,511797,"-",853909,"SPC34","YKR037C","NP_012963.3",295,"Spc34p"
"chromosome XI","NC_001143.9",511999,513159,"-",853910,"KAE1","YKR038C","NP_012964.2",386,"tRNA N6-adenosine threonylcarbamoyltransferase"
"chromosome XI","NC_001143.9",515063,516871,"+",853912,"GAP1","YKR039W","NP_012965.3",602,"amino acid permease GAP1"
"chromosome XI","NC_001143.9",518198,518950,"+",853914,,"YKR041W","NP_012967.1",250,"uncharacterized protein YKR041W"
"chromosome XI","NC_001143.9",519527,520624,"+",853916,"UTH1","YKR042W","NP_012968.4",365,"SUN family protein UTH1"
"chromosome XI","NC_001143.9",520897,521712,"-",853917,"SHB17","YKR043C","NP_012969.1",271,"sedoheptulose-bisphosphatase"
"chromosome XI","NC_001143.9",522015,523346,"+",853918,"UIP5","YKR044W","NP_012970.3",443,"Uip5p"
"chromosome XI","NC_001143.9",523418,523969,"-",853919,,"YKR045C","NP_012971.2",183,"uncharacterized protein YKR045C"
"chromosome XI","NC_001143.9",524223,525074,"-",853920,"PLN1","YKR046C","NP_012972.3",283,"Pln1p"
"chromosome XI","NC_001143.9",525387,526640,"-",853922,"NAP1","YKR048C","NP_012974.1",417,"histone chaperone NAP1"
"chromosome XI","NC_001143.9",526830,527231,"-",853923,"FMP46","YKR049C","NP_012975.3",133,"putative redox protein"
"chromosome XI","NC_001143.9",527815,530484,"+",853924,"TRK2","YKR050W","NP_012976.1",889,"Trk2p"
"chromosome XI","NC_001143.9",530946,532202,"+",853925,"HFL1","YKR051W","NP_012977.3",418,"Hfl1p"
"chromosome XI","NC_001143.9",532550,533464,"-",853926,"MRS4","YKR052C","NP_012978.1",304,"Fe(2+) transporter"
"chromosome XI","NC_001143.9",534067,535281,"-",853927,"YSR3","YKR053C","NP_012979.3",404,"sphinganine kinase YSR3"
"chromosome XI","NC_001143.9",535647,547925,"-",853928,"DYN1","YKR054C","NP_012980.1",4092,"dynein heavy chain"
"chromosome XI","NC_001143.9",548216,549091,"+",853929,"RHO4","YKR055W","NP_012981.3",291,"Rho family GTPase RHO4"
"chromosome XI","NC_001143.9",549448,551367,"+",853930,"TRM2","YKR056W","NP_012982.2",639,"tRNA (uracil(54)-C(5))-methyltransferase"
"chromosome XI","NC_001143.9",551657,552242,"+",853931,"RPS21A","YKR057W","NP_012983.3",87,"ribosomal 40S subunit protein S21A"
"chromosome XI","NC_001143.9",552770,554620,"+",853932,"GLG1","YKR058W","NP_012984.2",616,"glycogenin glucosyltransferase GLG1"
"chromosome XI","NC_001143.9",554987,556174,"+",853933,"TIF1","YKR059W","NP_012985.3",395,"translation initiation factor eIF4A"
"chromosome XI","NC_001143.9",556518,557342,"+",853934,"UTP30","YKR060W","NP_012986.1",274,"Utp30p"
"chromosome XI","NC_001143.9",557677,558954,"+",853935,"KTR2","YKR061W","NP_012987.3",425,"mannosyltransferase KTR2"
"chromosome XI","NC_001143.9",559666,560652,"+",853936,"TFA2","YKR062W","NP_012988.1",328,"transcription factor TFIIE subunit TFA2"
"chromosome XI","NC_001143.9",560789,562297,"-",853937,"LAS1","YKR063C","NP_012989.3",502,"rRNA-processing protein LAS1"
"chromosome XI","NC_001143.9",562547,565138,"+",853938,"OAF3","YKR064W","NP_012990.1",863,"Oaf3p"
"chromosome XI","NC_001143.9",565299,565892,"-",853939,"PAM17","YKR065C","NP_012991.3",197,"Pam17p"
"chromosome XI","NC_001143.9",566113,567198,"-",853940,"CCP1","YKR066C","NP_012992.1",361,"cytochrome-c peroxidase"
"chromosome XI","NC_001143.9",567918,570149,"+",853941,"GPT2","YKR067W","NP_012993.3",743,"bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase GPT2"
"chromosome XI","NC_001143.9",570328,570909,"-",853942,"BET3","YKR068C","NP_012994.1",193,"TRAPP complex core subunit BET3"
"chromosome XI","NC_001143.9",571612,573393,"+",853943,"MET1","YKR069W","NP_012995.3",593,"uroporphyrinogen-III C-methyltransferase"
"chromosome XI","NC_001143.9",573574,574632,"+",853944,,"YKR070W","NP_012996.1",352,"uncharacterized protein YKR070W"
"chromosome XI","NC_001143.9",574934,575980,"-",853945,"DRE2","YKR071C","NP_012997.3",348,"electron carrier DRE2"
"chromosome XI","NC_001143.9",576435,578123,"-",853946,"SIS2","YKR072C","NP_012998.1",562,"phosphopantothenoylcysteine decarboxylase complex subunit SIS2"
"chromosome XI","NC_001143.9",578187,578507,"-",853947,,"YKR073C","NP_001335792.1",106,"uncharacterized protein YKR073C"
"chromosome XI","NC_001143.9",579209,579676,"+",853949,"AIM29","YKR074W","NP_013000.3",155,"Aim29p"
"chromosome XI","NC_001143.9",579827,580750,"-",853950,,"YKR075C","NP_013001.1",307,"uncharacterized protein YKR075C"
"chromosome XI","NC_001143.9",582283,583395,"+",853951,"ECM4","YKR076W","NP_013002.3",370,"S-glutathionyl-(chloro)hydroquinone reductase"
"chromosome XI","NC_001143.9",583653,584744,"+",853952,"MSA2","YKR077W","NP_013003.1",363,"Msa2p"
"chromosome XI","NC_001143.9",584952,586709,"+",853953,"VPS501","YKR078W","NP_013004.3",585,"sorting nexin family protein"
"chromosome XI","NC_001143.9",586789,589305,"-",853954,"TRZ1","YKR079C","NP_013005.1",838,"tRNase Z"
"chromosome XI","NC_001143.9",590395,591357,"+",853955,"MTD1","YKR080W","NP_013006.3",320,"methylenetetrahydrofolate dehydrogenase (NAD(+))"
"chromosome XI","NC_001143.9",591506,592540,"-",853956,"RPF2","YKR081C","NP_013007.1",344,"rRNA-binding ribosome biosynthesis protein RPF2"
"chromosome XI","NC_001143.9",592825,596298,"+",853957,"NUP133","YKR082W","NP_013008.3",1157,"Nup133p"
"chromosome XI","NC_001143.9",596421,596822,"-",853958,"DAD2","YKR083C","NP_013009.1",133,"Dad2p"
"chromosome XI","NC_001143.9",597055,598890,"-",853959,"HBS1","YKR084C","NP_013010.3",611,"ribosome dissociation factor GTPase HBS1"
"chromosome XI","NC_001143.9",599094,599681,"-",853960,"MRPL20","YKR085C","NP_013011.1",195,"mitochondrial 54S ribosomal protein YmL20"
"chromosome XI","NC_001143.9",599857,603072,"+",853961,"PRP16","YKR086W","NP_013012.3",1071,"DEAH-box RNA helicase PRP16"
"chromosome XI","NC_001143.9",603195,604232,"-",853962,"OMA1","YKR087C","NP_013013.2",345,"metalloendopeptidase"
"chromosome XI","NC_001143.9",604405,605418,"-",853963,"TVP38","YKR088C","NP_013014.3",337,"Tvp38p"
"chromosome XI","NC_001143.9",605633,608365,"-",853964,"TGL4","YKR089C","NP_013015.1",910,"triacylglycerol lipase"
"chromosome XI","NC_001143.9",608946,611066,"+",853965,"PXL1","YKR090W","NP_013016.4",706,"Pxl1p"
"chromosome XI","NC_001143.9",611525,612265,"+",853966,"SRL3","YKR091W","NP_013017.2",246,"DNA-binding protein SRL3"
"chromosome II","NC_001134.8",764970,767606,"-",852584,"DUG2","YBR281C","NP_009840.3",878,"glutamine amidotransferase subunit DUG2"
"chromosome II","NC_001134.8",768240,768680,"+",852585,"MRPL27","YBR282W","NP_009841.1",146,"mitochondrial 54S ribosomal protein YmL27"
"chromosome II","NC_001134.8",768943,770415,"-",852586,"SSH1","YBR283C","NP_009842.1",490,"Ssh1p"
"chromosome II","NC_001134.8",771239,773632,"+",852587,,"YBR284W","NP_009843.3",797,"metallo-dependent hydrolase superfamily protein"
"chromosome II","NC_001134.8",773922,774356,"+",852588,,"YBR285W","NP_009844.4",144,"uncharacterized protein YBR285W"
"chromosome II","NC_001134.8",774700,776313,"+",852589,"APE3","YBR286W","NP_009845.2",537,"aminopeptidase Y"
"chromosome II","NC_001134.8",776571,777854,"+",852590,,"YBR287W","NP_009846.1",427,"uncharacterized protein YBR287W"
"chromosome II","NC_001134.8",778012,779463,"-",852591,"APM3","YBR288C","NP_009847.4",483,"Apm3p"
"chromosome II","NC_001134.8",779667,782384,"+",852592,"SNF5","YBR289W","NP_009848.4",905,"Snf5p"
"chromosome II","NC_001134.8",782591,783556,"+",852593,"BSD2","YBR290W","NP_009849.1",321,"Bsd2p"
"chromosome II","NC_001134.8",783673,784572,"-",852594,"CTP1","YBR291C","NP_009850.1",299,"Ctp1p"
"chromosome II","NC_001134.8",784702,785073,"-",852595,,"YBR292C","NP_001335747.1",123,"uncharacterized protein YBR292C"
"chromosome II","NC_001134.8",787006,788430,"+",852596,"VBA2","YBR293W","NP_009852.3",474,"Vba2p"
"chromosome II","NC_001134.8",789235,791814,"+",852597,"SUL1","YBR294W","NP_009853.3",859,"sulfate permease"
"chromosome II","NC_001134.8",792849,796499,"+",852598,"PCA1","YBR295W","NP_009854.2",1216,"cation-transporting P-type ATPase PCA1"
"chromosome II","NC_001134.8",796798,798522,"-",852599,"PHO89","YBR296C","NP_009855.1",574,"Pho89p"
"chromosome II","NC_001134.8",800123,800242,"-",1466451,"TYC1","YBR296C-A","NP_878055.3",39,"Tyc1p"
"chromosome II","NC_001134.8",800523,801929,"+",852600,"MAL33","YBR297W","NP_009856.3",468,"transcription factor MAL33"
"chromosome II","NC_001134.8",802631,804475,"-",852601,"MAL31","YBR298C","NP_009857.1",614,"maltose permease"
"chromosome II","NC_001134.8",805035,805256,"-",1466452,,"YBR298C-A","NP_878056.1",73,"uncharacterized protein YBR298C-A"
"chromosome II","NC_001134.8",805351,807105,"+",852602,"MAL32","YBR299W","NP_009858.3",584,"alpha-glucosidase MAL32"
"chromosome II","NC_001134.8",809057,809419,"+",852603,"PAU24","YBR301W","NP_009860.3",120,"seripauperin PAU24"
"chromosome II","NC_001134.8",810340,811479,"-",852605,"COS2","YBR302C","NP_009861.1",379,"Cos2p"
"chromosome XV","NC_001147.6",585,740,"+",1466472,,"YOL166W-A","NP_878160.1",51,"uncharacterized protein YOL166W-A"
"chromosome XV","NC_001147.6",1647,2078,"-",853999,"AAD15","YOL165C","NP_014477.1",143,"putative aryl-alcohol dehydrogenase"
"chromosome XV","NC_001147.6",4130,4312,"+",1466473,,"YOL164W-A","NP_878161.1",60,"uncharacterized protein YOL164W-A"
"chromosome XV","NC_001147.6",6175,8115,"+",854000,"BDS1","YOL164W","NP_014478.1",646,"sulfuric ester hydrolase"
"chromosome XV","NC_001147.6",9597,10106,"+",854001,,"YOL163W","NP_014479.1",169,"uncharacterized protein YOL163W"
"chromosome XV","NC_001147.6",10119,10766,"+",854002,,"YOL162W","NP_014480.1",215,"uncharacterized protein YOL162W"
"chromosome XV","NC_001147.6",11549,11911,"-",854003,"PAU20","YOL161C","NP_014481.1",120,"seripauperin PAU20"
"chromosome XV","NC_001147.6",14313,14654,"+",854004,,"YOL160W","NP_001335811.1",113,"uncharacterized protein YOL160W"
"chromosome XV","NC_001147.6",15233,15505,"-",854005,,"YOL159C-A","NP_076909.1",90,"uncharacterized protein YOL159C-A"
"chromosome XV","NC_001147.6",17281,17796,"-",854006,"CSS3","YOL159C","NP_014483.1",171,"Css3p"
"chromosome XV","NC_001147.6",19491,21311,"-",854007,"ENB1","YOL158C","NP_014484.1",606,"Enb1p"
"chromosome XV","NC_001147.6",22525,24294,"-",854008,"IMA2","YOL157C","NP_014485.1",589,"oligo-1,6-glucosidase IMA2"
"chromosome XV","NC_001147.6",25273,26976,"+",854009,"HXT11","YOL156W","NP_014486.1",567,"hexose transporter HXT11"
"chromosome XV","NC_001147.6",27084,27218,"+",1466474,,"YOL155W-A","NP_878162.1",44,"uncharacterized protein YOL155W-A"
"chromosome XV","NC_001147.6",28703,31606,"-",854010,"HPF1","YOL155C","NP_014487.1",967,"mannoprotein"
"chromosome XV","NC_001147.6",34658,35407,"+",854011,"ZPS1","YOL154W","NP_014488.1",249,"Zps1p"
"chromosome XV","NC_001147.6",40748,42610,"+",854013,"FRE7","YOL152W","NP_014489.2",620,"putative ferric-chelate reductase"
"chromosome XV","NC_001147.6",43694,44722,"+",854014,"GRE2","YOL151W","NP_014490.1",342,"methylglyoxal reductase (NADPH-dependent) GRE2"
"chromosome XV","NC_001147.6",44938,45633,"+",854016,"DCP1","YOL149W","NP_014492.1",231,"Dcp1p"
"chromosome XV","NC_001147.6",45760,47574,"-",854017,"SPT20","YOL148C","NP_014493.1",604,"Spt20p"
"chromosome XV","NC_001147.6",47933,48643,"-",854018,"PEX11","YOL147C","NP_014494.1",236,"Pex11p"
"chromosome XV","NC_001147.6",48864,49448,"+",854019,"PSF3","YOL146W","NP_014495.2",194,"DNA replication protein PSF3"
"chromosome XV","NC_001147.6",49555,52788,"-",854020,"CTR9","YOL145C","NP_014496.2",1077,"Ctr9p"
"chromosome XV","NC_001147.6",53098,54552,"+",854021,"NOP8","YOL144W","NP_014497.1",484,"Nop8p"
"chromosome XV","NC_001147.6",54595,55104,"-",854022,"RIB4","YOL143C","NP_014498.1",169,"lumazine synthase RIB4"
"chromosome XV","NC_001147.6",55558,56280,"+",854023,"RRP40","YOL142W","NP_014499.2",240,"exosome non-catalytic core subunit RRP40"
"chromosome XV","NC_001147.6",56452,58539,"+",854024,"PPM2","YOL141W","NP_014500.2",695,"tRNA methyltransferase PPM2"
"chromosome XV","NC_001147.6",58759,60030,"+",854025,"ARG8","YOL140W","NP_014501.1",423,"acetylornithine transaminase"
"chromosome XV","NC_001147.6",60383,61024,"-",854026,"CDC33","YOL139C","NP_014502.1",213,"translation initiation factor eIF4E"
"chromosome XV","NC_001147.6",61325,65350,"-",853982,"RTC1","YOL138C","NP_014503.2",1341,"Rtc1p"
"chromosome XV","NC_001147.6",65621,67114,"+",853983,"BSC6","YOL137W","NP_014504.1",497,"Bsc6p"
"chromosome XV","NC_001147.6",67561,68754,"-",853984,"PFK27","YOL136C","NP_014505.1",397,"6-phosphofructo-2-kinase"
"chromosome XV","NC_001147.6",69376,70044,"-",853985,"MED7","YOL135C","NP_014506.1",222,"mediator complex subunit MED7"
"chromosome XV","NC_001147.6",70325,70690,"+",853986,"HRT1","YOL133W","NP_014508.1",121,"SCF ubiquitin ligase complex subunit HRT1"
"chromosome XV","NC_001147.6",71300,72715,"+",853988,"GAS4","YOL132W","NP_014509.1",471,"1,3-beta-glucanosyltransferase"
"chromosome XV","NC_001147.6",73031,73357,"+",853989,,"YOL131W","NP_014510.1",108,"uncharacterized protein YOL131W"
"chromosome XV","NC_001147.6",74400,76979,"+",853990,"ALR1","YOL130W","NP_014511.1",859,"Mg(2+) transporter ALR1"
"chromosome XV","NC_001147.6",77560,78114,"+",853991,"VPS68","YOL129W","NP_014512.1",184,"Vps68p"
"chromosome XV","NC_001147.6",78352,79479,"-",853992,"YGK3","YOL128C","NP_014513.1",375,"serine/threonine protein kinase YGK3"
"chromosome XV","NC_001147.6",80348,81190,"+",853993,"RPL25","YOL127W","NP_014514.1",142,"ribosomal 60S subunit protein L25"
"chromosome XV","NC_001147.6",81787,82920,"-",853994,"MDH2","YOL126C","NP_014515.2",377,"malate dehydrogenase MDH2"
"chromosome XV","NC_001147.6",83834,85264,"+",853995,"TRM13","YOL125W","NP_014516.1",476,"tRNA:m4X modification enzyme"
"chromosome XV","NC_001147.6",85456,86757,"-",853996,"TRM11","YOL124C","NP_014517.1",433,"tRNA (guanine-N2-)-methyltransferase"
"chromosome XV","NC_001147.6",87844,89448,"+",853997,"HRP1","YOL123W","NP_014518.1",534,"Hrp1p"
"chromosome XV","NC_001147.6",89692,91419,"-",854027,"SMF1","YOL122C","NP_014519.1",575,"divalent metal ion transporter SMF1"
"chromosome XV","NC_001147.6",92026,92850,"-",854028,"RPS19A","YOL121C","NP_014520.1",144,"ribosomal 40S subunit protein S19A"
"chromosome XV","NC_001147.6",93395,94402,"-",854029,"RPL18A","YOL120C","NP_014521.1",186,"ribosomal 60S subunit protein L18A"
"chromosome XV","NC_001147.6",94856,96361,"-",854030,"MCH4","YOL119C","NP_014522.1",501,"Mch4p"
"chromosome XV","NC_001147.6",96608,96916,"-",854031,,"YOL118C","NP_001335812.1",102,"uncharacterized protein YOL118C"
"chromosome XV","NC_001147.6",97551,99488,"+",854032,"RRI2","YOL117W","NP_014524.1",645,"Rri2p"
"chromosome XV","NC_001147.6",99809,100957,"+",854033,"MSN1","YOL116W","NP_014525.1",382,"Msn1p"
"chromosome XV","NC_001147.6",101475,103229,"+",854034,"PAP2","YOL115W","NP_014526.1",584,"non-canonical poly(A) polymerase PAP2"
"chromosome XV","NC_001147.6",103317,103925,"-",854035,"PTH4","YOL114C","NP_014527.1",202,"Pth4p"
"chromosome XV","NC_001147.6",104326,106293,"+",854036,"SKM1","YOL113W","NP_014528.1",655,"putative serine/threonine protein kinase SKM1"
"chromosome XV","NC_001147.6",106710,108188,"+",854037,"MSB4","YOL112W","NP_014529.1",492,"Rab GTPase-activating protein MSB4"
"chromosome XV","NC_001147.6",108258,108896,"-",854038,"MDY2","YOL111C","NP_014530.1",212,"Mdy2p"
"chromosome XV","NC_001147.6",109176,109889,"+",854039,"SHR5","YOL110W","NP_014531.1",237,"Shr5p"
"chromosome XV","NC_001147.6",110297,110638,"+",854040,"ZEO1","YOL109W","NP_014532.1",113,"Zeo1p"
